Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Avg Min Explanation Size,Avg Max Explanation Size,Avg Explanation Count,Task ID temp,Bin_Size of ontology ABox,Bin_Avg Min Explanation Size,strata,split
1hop-Thing_charlotte_cotton_1840-mary-hasRelation-BIN,Thing_charlotte_cotton_1840,43,5,Property Assertion,Binary,SELECT ?object WHERE { <mary_ann_cotton_1847> <hasRelation> ?object },hasRelation,true,2,7,10,1hop-Thing_charlotte_cotton_1840-mary-hasRelation,8.0,30.0,8.0_30.0,train
1hop-Thing_charlotte_cotton_1840-mary-hasRelation-BIN,Thing_charlotte_cotton_1840,43,5,Property Assertion,Binary,SELECT ?object WHERE { <mary_ann_cotton_1847> <hasRelation> ?object },hasRelation,true,1,4,10,1hop-Thing_charlotte_cotton_1840-mary-hasRelation,8.0,15.0,8.0_15.0,train
1hop-Thing_charlotte_cotton_1840-edward-hasSister-BIN,Thing_charlotte_cotton_1840,43,5,Property Assertion,Binary,SELECT ?object WHERE { <edward_cotton_1850> <hasSister> ?object },hasSister,true,1,1,1,1hop-Thing_charlotte_cotton_1840-edward-hasSister,8.0,15.0,8.0_15.0,train
1hop-Thing_charlotte_cotton_1840-edward-hasSister-MC,Thing_charlotte_cotton_1840,43,5,Property Assertion,Multi Choice,SELECT ?object WHERE { <edward_cotton_1850> <hasSister> ?object },hasSister,"edward_cotton_1850, mary_ann_cotton_1847, rebecca_cotton_1845",0,0,0,1hop-Thing_charlotte_cotton_1840-edward-hasSister,8.0,,8.0_nan,train
1hop-Thing_charlotte_cotton_1840-edward-hasSister-MC,Thing_charlotte_cotton_1840,43,5,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#edward_cotton_1850> <http://www.example.com/genealogy.owl#hasSister> ?object },hasSister,charlotte_cotton_1840,1,1,1,1hop-Thing_charlotte_cotton_1840-edward-hasSister,8.0,15.0,8.0_15.0,train
1hop-Thing_charlotte_cotton_1840-mary-hasRelation-MC,Thing_charlotte_cotton_1840,43,5,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#mary_ann_cotton_1847> <http://www.example.com/genealogy.owl#hasRelation> ?object },hasRelation,"edward_cotton_1850, vincent_cotton_1808, charlotte_cotton_1840, rebecca_cotton_1845, elizabeth_blanchard_1807",0,0,0,1hop-Thing_charlotte_cotton_1840-mary-hasRelation,8.0,,8.0_nan,train
1hop-Thing_charlotte_cotton_1840-mary-type-BIN,Thing_charlotte_cotton_1840,43,5,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_ann_cotton_1847> rdf:type <http://www.example.com/genealogy.owl#Person> },type,true,2,2,10,1hop-Thing_charlotte_cotton_1840-mary-type,8.0,30.0,8.0_30.0,train
1hop-Thing_charlotte_cotton_1840-mary-type-BIN,Thing_charlotte_cotton_1840,43,5,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_ann_cotton_1847> rdf:type <http://www.example.com/genealogy.owl#DomainEntity> },type,true,2,2,10,1hop-Thing_charlotte_cotton_1840-mary-type,8.0,30.0,8.0_30.0,train
1hop-Thing_charlotte_cotton_1840-mary-type-MC,Thing_charlotte_cotton_1840,43,5,Membership,Multi Choice,SELECT ?class WHERE { <http://www.example.com/genealogy.owl#mary_ann_cotton_1847> rdf:type ?class },type,"DomainEntity, Person",0,0,0,1hop-Thing_charlotte_cotton_1840-mary-type,8.0,,8.0_nan,train
1hop-Thing_charlotte_hewett_1863-m151-hasFemalePartner-BIN,Thing_charlotte_hewett_1863,43,11,Property Assertion,Binary,SELECT ?object WHERE { <m151> <hasFemalePartner> ?object },hasFemalePartner,true,1,1,1,1hop-Thing_charlotte_hewett_1863-m151-hasFemalePartner,22.0,15.0,22.0_15.0,train
1hop-Thing_charlotte_hewett_1863-henry-hasAncestor-BIN,Thing_charlotte_hewett_1863,43,11,Property Assertion,Binary,SELECT ?object WHERE { <henry_edmund_bright_1887> <hasAncestor> ?object },hasAncestor,true,2,3,10,1hop-Thing_charlotte_hewett_1863-henry-hasAncestor,22.0,30.0,22.0_30.0,train
1hop-Thing_charlotte_hewett_1863-henry-hasAncestor-BIN,Thing_charlotte_hewett_1863,43,11,Property Assertion,Binary,SELECT ?object WHERE { <henry_edmund_bright_1887> <hasAncestor> ?object },hasAncestor,true,2,4,10,1hop-Thing_charlotte_hewett_1863-henry-hasAncestor,22.0,30.0,22.0_30.0,train
1hop-Thing_charlotte_hewett_1863-leonard-hasMother-BIN,Thing_charlotte_hewett_1863,43,11,Property Assertion,Binary,SELECT ?object WHERE { <leonard_john_bright_1890> <hasMother> ?object },hasMother,true,2,2,10,1hop-Thing_charlotte_hewett_1863-leonard-hasMother,22.0,30.0,22.0_30.0,train
1hop-Thing_charlotte_hewett_1863-frederick-hasMother-BIN,Thing_charlotte_hewett_1863,43,11,Property Assertion,Binary,SELECT ?object WHERE { <frederick_herbert_bright_1889> <hasMother> ?object },hasMother,true,2,2,10,1hop-Thing_charlotte_hewett_1863-frederick-hasMother,22.0,30.0,22.0_30.0,train
1hop-Thing_charlotte_hewett_1863-james-isBloodrelationOf-BIN,Thing_charlotte_hewett_1863,43,11,Property Assertion,Binary,SELECT ?object WHERE { <james_frank_hayden_bright_1891> <isBloodrelationOf> ?object },isBloodrelationOf,true,2,3,10,1hop-Thing_charlotte_hewett_1863-james-isBloodrelationOf,22.0,30.0,22.0_30.0,train
1hop-Thing_charlotte_hewett_1863-henry-isSiblingOf-BIN,Thing_charlotte_hewett_1863,43,11,Property Assertion,Binary,SELECT ?object WHERE { <henry_edmund_bright_1887> <isSiblingOf> ?object },isSiblingOf,true,2,2,10,1hop-Thing_charlotte_hewett_1863-henry-isSiblingOf,22.0,30.0,22.0_30.0,train
1hop-Thing_charlotte_hewett_1863-william-isChildOf-BIN,Thing_charlotte_hewett_1863,43,11,Property Assertion,Binary,SELECT ?object WHERE { <william_george_bright_1901> <isChildOf> ?object },isChildOf,true,2,2,10,1hop-Thing_charlotte_hewett_1863-william-isChildOf,22.0,30.0,22.0_30.0,train
1hop-Thing_charlotte_hewett_1863-m151-hasFemalePartner-MC,Thing_charlotte_hewett_1863,43,11,Property Assertion,Multi Choice,SELECT ?object WHERE { <m151> <hasFemalePartner> ?object },hasFemalePartner,m151,1,1,1,1hop-Thing_charlotte_hewett_1863-m151-hasFemalePartner,22.0,15.0,22.0_15.0,train
1hop-Thing_charlotte_hewett_1863-henry-isSiblingOf-MC,Thing_charlotte_hewett_1863,43,11,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#henry_edmund_bright_1887> <http://www.example.com/genealogy.owl#isSiblingOf> ?object },isSiblingOf,"kathleen_minnie_bright_1904, james_frank_hayden_bright_1891, william_george_bright_1901, nora_ada_bright_1899",0,0,0,1hop-Thing_charlotte_hewett_1863-henry-isSiblingOf,22.0,,22.0_nan,train
1hop-Thing_charlotte_hewett_1863-james-isBloodrelationOf-MC,Thing_charlotte_hewett_1863,43,11,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#james_frank_hayden_bright_1891> <http://www.example.com/genealogy.owl#isBloodrelationOf> ?object },isBloodrelationOf,"frederick_herbert_bright_1889, kathleen_minnie_bright_1904, leonard_john_bright_1890, william_george_bright_1901, henry_edmund_bright_1887, charlotte_caroline_jane_bright_1894, nora_ada_bright_1899",0,0,0,1hop-Thing_charlotte_hewett_1863-james-isBloodrelationOf,22.0,,22.0_nan,train
1hop-Thing_charlotte_hewett_1863-frederick-hasMother-MC,Thing_charlotte_hewett_1863,43,11,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#frederick_herbert_bright_1889> <http://www.example.com/genealogy.owl#hasMother> ?object },hasMother,charlotte_hewett_1863,2,2,10,1hop-Thing_charlotte_hewett_1863-frederick-hasMother,22.0,30.0,22.0_30.0,train
1hop-Thing_charlotte_hewett_1863-william-isChildOf-MC,Thing_charlotte_hewett_1863,43,11,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#william_george_bright_1901> <http://www.example.com/genealogy.owl#isChildOf> ?object },isChildOf,charlotte_hewett_1863,2,2,10,1hop-Thing_charlotte_hewett_1863-william-isChildOf,22.0,30.0,22.0_30.0,train
1hop-Thing_charlotte_hewett_1863-henry-hasAncestor-MC,Thing_charlotte_hewett_1863,43,11,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#henry_edmund_bright_1887> <http://www.example.com/genealogy.owl#hasAncestor> ?object },hasAncestor,"james_hewett_1815, charlotte_hewett_1863, jane_burton_1823",0,0,0,1hop-Thing_charlotte_hewett_1863-henry-hasAncestor,22.0,,22.0_nan,train
1hop-Thing_charlotte_hewett_1863-m151-hasFemalePartner-MC,Thing_charlotte_hewett_1863,43,11,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#m151> <http://www.example.com/genealogy.owl#hasFemalePartner> ?object },hasFemalePartner,charlotte_hewett_1863,1,1,1,1hop-Thing_charlotte_hewett_1863-m151-hasFemalePartner,22.0,15.0,22.0_15.0,train
1hop-Thing_charlotte_hewett_1863-leonard-hasMother-MC,Thing_charlotte_hewett_1863,43,11,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#leonard_john_bright_1890> <http://www.example.com/genealogy.owl#hasMother> ?object },hasMother,charlotte_hewett_1863,2,2,10,1hop-Thing_charlotte_hewett_1863-leonard-hasMother,22.0,30.0,22.0_30.0,train
1hop-Thing_christian_bright_1985-christian-hasAncestor-BIN,Thing_christian_bright_1985,43,3,Property Assertion,Binary,SELECT ?object WHERE { <christian_bright_1985> <hasAncestor> ?object },hasAncestor,true,2,2,10,1hop-Thing_christian_bright_1985-christian-hasAncestor,4.0,30.0,4.0_30.0,train
1hop-Thing_christian_bright_1985-christian-hasAncestor-MC,Thing_christian_bright_1985,43,3,Property Assertion,Multi Choice,SELECT ?object WHERE { <christian_bright_1985> <hasAncestor> ?object },hasAncestor,christian_bright_1985,2,2,10,1hop-Thing_christian_bright_1985-christian-hasAncestor,4.0,30.0,4.0_30.0,train
1hop-Thing_christian_bright_1985-christian-hasAncestor-MC,Thing_christian_bright_1985,43,3,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#christian_bright_1985> <http://www.example.com/genealogy.owl#hasAncestor> ?object },hasAncestor,mark_bright_1956,2,2,10,1hop-Thing_christian_bright_1985-christian-hasAncestor,4.0,30.0,4.0_30.0,train
1hop-Thing_christian_bright_1985-christian-type-BIN,Thing_christian_bright_1985,43,3,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#christian_bright_1985> rdf:type <http://www.example.com/genealogy.owl#Person> },type,true,2,2,10,1hop-Thing_christian_bright_1985-christian-type,4.0,30.0,4.0_30.0,train
1hop-Thing_christian_bright_1985-christian-type-BIN,Thing_christian_bright_1985,43,3,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#christian_bright_1985> rdf:type <http://www.example.com/genealogy.owl#DomainEntity> },type,true,2,2,10,1hop-Thing_christian_bright_1985-christian-type,4.0,30.0,4.0_30.0,train
1hop-Thing_christian_bright_1985-christian-type-BIN,Thing_christian_bright_1985,43,3,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#christian_bright_1985> rdf:type <http://www.example.com/genealogy.owl#Man> },type,true,2,2,3,1hop-Thing_christian_bright_1985-christian-type,4.0,30.0,4.0_30.0,train
1hop-Thing_christian_bright_1985-christian-type-MC,Thing_christian_bright_1985,43,3,Membership,Multi Choice,SELECT ?class WHERE { <http://www.example.com/genealogy.owl#christian_bright_1985> rdf:type ?class },type,"Man, DomainEntity, Person",0,0,0,1hop-Thing_christian_bright_1985-christian-type,4.0,,4.0_nan,train
1hop-Thing_christopher_archer_1849-elizabeth-hasChild-BIN,Thing_christopher_archer_1849,43,4,Property Assertion,Binary,SELECT ?object WHERE { <elizabeth_gray_1810> <hasChild> ?object },hasChild,true,1,3,10,1hop-Thing_christopher_archer_1849-elizabeth-hasChild,6.0,15.0,6.0_15.0,train
1hop-Thing_christopher_archer_1849-christopher-hasFather-BIN,Thing_christopher_archer_1849,43,4,Property Assertion,Binary,SELECT ?object WHERE { <christopher_archer_1849> <hasFather> ?object },hasFather,true,1,2,7,1hop-Thing_christopher_archer_1849-christopher-hasFather,6.0,15.0,6.0_15.0,train
1hop-Thing_christopher_archer_1849-dorothy-isSisterOf-BIN,Thing_christopher_archer_1849,43,4,Property Assertion,Binary,SELECT ?object WHERE { <dorothy_archer_1845> <isSisterOf> ?object },isSisterOf,true,1,1,1,1hop-Thing_christopher_archer_1849-dorothy-isSisterOf,6.0,15.0,6.0_15.0,train
1hop-Thing_christopher_archer_1849-christopher-hasFather-MC,Thing_christopher_archer_1849,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <christopher_archer_1849> <hasFather> ?object },hasFather,christopher_archer_1849,1,2,7,1hop-Thing_christopher_archer_1849-christopher-hasFather,6.0,15.0,6.0_15.0,train
1hop-Thing_christopher_archer_1849-elizabeth-hasChild-MC,Thing_christopher_archer_1849,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <elizabeth_gray_1810> <hasChild> ?object },hasChild,"elizabeth_gray_1810, john_archer_1804",0,0,0,1hop-Thing_christopher_archer_1849-elizabeth-hasChild,6.0,,6.0_nan,train
1hop-Thing_christopher_archer_1849-dorothy-isSisterOf-MC,Thing_christopher_archer_1849,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <dorothy_archer_1845> <isSisterOf> ?object },isSisterOf,dorothy_archer_1845,1,1,1,1hop-Thing_christopher_archer_1849-dorothy-isSisterOf,6.0,15.0,6.0_15.0,train
1hop-Thing_christopher_archer_1849-elizabeth-hasChild-MC,Thing_christopher_archer_1849,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#elizabeth_gray_1810> <http://www.example.com/genealogy.owl#hasChild> ?object },hasChild,christopher_archer_1849,1,3,10,1hop-Thing_christopher_archer_1849-elizabeth-hasChild,6.0,15.0,6.0_15.0,train
1hop-Thing_christopher_archer_1849-christopher-hasFather-MC,Thing_christopher_archer_1849,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#christopher_archer_1849> <http://www.example.com/genealogy.owl#hasFather> ?object },hasFather,john_archer_1804,1,2,7,1hop-Thing_christopher_archer_1849-christopher-hasFather,6.0,15.0,6.0_15.0,train
1hop-Thing_christopher_archer_1849-dorothy-isSisterOf-MC,Thing_christopher_archer_1849,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#dorothy_archer_1845> <http://www.example.com/genealogy.owl#isSisterOf> ?object },isSisterOf,christopher_archer_1849,1,1,1,1hop-Thing_christopher_archer_1849-dorothy-isSisterOf,6.0,15.0,6.0_15.0,train
1hop-Thing_clarence_john_heath_1896-florelle-type-BIN,Thing_clarence_john_heath_1896,43,3,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#florelle_nenuphar_heath_1880> rdf:type <http://www.example.com/genealogy.owl#Person> },type,true,2,2,10,1hop-Thing_clarence_john_heath_1896-florelle-type,4.0,30.0,4.0_30.0,train
1hop-Thing_clarence_john_heath_1896-florelle-type-BIN,Thing_clarence_john_heath_1896,43,3,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#florelle_nenuphar_heath_1880> rdf:type <http://www.example.com/genealogy.owl#DomainEntity> },type,true,2,7,10,1hop-Thing_clarence_john_heath_1896-florelle-type,4.0,30.0,4.0_30.0,train
1hop-Thing_clarence_john_heath_1896-florelle-type-MC,Thing_clarence_john_heath_1896,43,3,Membership,Multi Choice,SELECT ?class WHERE { <http://www.example.com/genealogy.owl#florelle_nenuphar_heath_1880> rdf:type ?class },type,"DomainEntity, Person",0,0,0,1hop-Thing_clarence_john_heath_1896-florelle-type,4.0,,4.0_nan,train
1hop-Thing_clare_archer_1957-clare-hasBrother-BIN,Thing_clare_archer_1957,43,4,Property Assertion,Binary,SELECT ?object WHERE { <clare_archer_1957> <hasBrother> ?object },hasBrother,true,1,1,1,1hop-Thing_clare_archer_1957-clare-hasBrother,6.0,15.0,6.0_15.0,train
1hop-Thing_clare_archer_1957-clare-hasBrother-MC,Thing_clare_archer_1957,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <clare_archer_1957> <hasBrother> ?object },hasBrother,clare_archer_1957,1,1,1,1hop-Thing_clare_archer_1957-clare-hasBrother,6.0,15.0,6.0_15.0,train
1hop-Thing_clare_archer_1957-clare-hasBrother-MC,Thing_clare_archer_1957,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#clare_archer_1957> <http://www.example.com/genealogy.owl#hasBrother> ?object },hasBrother,paul_archer_1950,1,1,1,1hop-Thing_clare_archer_1957-clare-hasBrother,6.0,15.0,6.0_15.0,train
1hop-Thing_clare_bright_1966-peter-hasChild-BIN,Thing_clare_bright_1966,43,5,Property Assertion,Binary,SELECT ?object WHERE { <peter_william_bright_1941> <hasChild> ?object },hasChild,true,2,3,10,1hop-Thing_clare_bright_1966-peter-hasChild,8.0,30.0,8.0_30.0,train
1hop-Thing_clare_bright_1966-clare-isSiblingOf-BIN,Thing_clare_bright_1966,43,5,Property Assertion,Binary,SELECT ?object WHERE { <clare_bright_1966> <isSiblingOf> ?object },isSiblingOf,true,1,2,10,1hop-Thing_clare_bright_1966-clare-isSiblingOf,8.0,15.0,8.0_15.0,train
1hop-Thing_clare_bright_1966-clare-isSiblingOf-MC,Thing_clare_bright_1966,43,5,Property Assertion,Multi Choice,SELECT ?object WHERE { <clare_bright_1966> <isSiblingOf> ?object },isSiblingOf,clare_bright_1966,1,2,10,1hop-Thing_clare_bright_1966-clare-isSiblingOf,8.0,15.0,8.0_15.0,train
1hop-Thing_clare_bright_1966-peter-hasChild-MC,Thing_clare_bright_1966,43,5,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#peter_william_bright_1941> <http://www.example.com/genealogy.owl#hasChild> ?object },hasChild,clare_bright_1966,2,3,10,1hop-Thing_clare_bright_1966-peter-hasChild,8.0,30.0,8.0_30.0,train
1hop-Thing_clare_bright_1966-clare-isSiblingOf-MC,Thing_clare_bright_1966,43,5,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#clare_bright_1966> <http://www.example.com/genealogy.owl#isSiblingOf> ?object },isSiblingOf,james_bright_1964,1,2,10,1hop-Thing_clare_bright_1966-clare-isSiblingOf,8.0,15.0,8.0_15.0,train
1hop-Thing_daisy_harriet_heath_1889-florelle-isBloodrelationOf-BIN,Thing_daisy_harriet_heath_1889,43,4,Property Assertion,Binary,SELECT ?object WHERE { <florelle_nenuphar_heath_1880> <isBloodrelationOf> ?object },isBloodrelationOf,true,2,5,10,1hop-Thing_daisy_harriet_heath_1889-florelle-isBloodrelationOf,6.0,30.0,6.0_30.0,train
1hop-Thing_daisy_harriet_heath_1889-florelle-isBloodrelationOf-BIN,Thing_daisy_harriet_heath_1889,43,4,Property Assertion,Binary,SELECT ?object WHERE { <florelle_nenuphar_heath_1880> <isBloodrelationOf> ?object },isBloodrelationOf,true,1,4,10,1hop-Thing_daisy_harriet_heath_1889-florelle-isBloodrelationOf,6.0,15.0,6.0_15.0,train
1hop-Thing_daisy_harriet_heath_1889-violet-isBloodrelationOf-BIN,Thing_daisy_harriet_heath_1889,43,4,Property Assertion,Binary,SELECT ?object WHERE { <violet_heath_1887> <isBloodrelationOf> ?object },isBloodrelationOf,true,2,5,10,1hop-Thing_daisy_harriet_heath_1889-violet-isBloodrelationOf,6.0,30.0,6.0_30.0,train
1hop-Thing_daisy_harriet_heath_1889-violet-isBloodrelationOf-BIN,Thing_daisy_harriet_heath_1889,43,4,Property Assertion,Binary,SELECT ?object WHERE { <violet_heath_1887> <isBloodrelationOf> ?object },isBloodrelationOf,true,1,4,10,1hop-Thing_daisy_harriet_heath_1889-violet-isBloodrelationOf,6.0,15.0,6.0_15.0,train
1hop-Thing_daisy_harriet_heath_1889-violet-isBloodrelationOf-MC,Thing_daisy_harriet_heath_1889,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <violet_heath_1887> <isBloodrelationOf> ?object },isBloodrelationOf,"violet_heath_1887, daisy_harriet_heath_1889",0,0,0,1hop-Thing_daisy_harriet_heath_1889-violet-isBloodrelationOf,6.0,,6.0_nan,train
1hop-Thing_daisy_harriet_heath_1889-violet-isBloodrelationOf-MC,Thing_daisy_harriet_heath_1889,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <violet_heath_1887> <isBloodrelationOf> ?object },isBloodrelationOf,"violet_heath_1887, florelle_nenuphar_heath_1880",0,0,0,1hop-Thing_daisy_harriet_heath_1889-violet-isBloodrelationOf,6.0,,6.0_nan,train
1hop-Thing_daisy_harriet_heath_1889-florelle-isBloodrelationOf-MC,Thing_daisy_harriet_heath_1889,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <florelle_nenuphar_heath_1880> <isBloodrelationOf> ?object },isBloodrelationOf,"florelle_nenuphar_heath_1880, daisy_harriet_heath_1889",1,2,10,1hop-Thing_daisy_harriet_heath_1889-florelle-isBloodrelationOf,6.0,15.0,6.0_15.0,train
