Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Avg Min Explanation Size,Avg Max Explanation Size,Avg Explanation Count,Task ID temp,Bin_Size of ontology ABox,Bin_Avg Min Explanation Size,strata,split,Language,Question
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#ann_norton_1799> },hasRelation,true,2,5,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,17.0,35.0_17.0,train,English,Is there a relationship between Clarence John Heath and Ann Norton?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_whitfield_1852> },hasRelation,true,4,4,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,35.0,35.0_35.0,train,English,Is Clarence John Heath related to William Whitfield?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#harriet_ann_young_1825> },hasRelation,true,2,4,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,17.0,35.0_17.0,train,English,Is there a relationship between Clarence John Heath and Harriet Ann Young?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#edward_young_1821> },hasRelation,true,4,4,4,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,35.0,35.0_35.0,train,English,Is Clarence John Heath related to Edward Young?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#louisa_whitfield_1857> },hasRelation,true,4,4,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,35.0,35.0_35.0,train,English,Is Clarence John Heath related to Louisa Whitfield?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#daisy_harriet_heath_1889> },hasRelation,true,2,7,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,17.0,35.0_17.0,train,English,Is there a relationship between Clarence John Heath and Daisy Harriet Heath?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#harry_whitfield_1854> },hasRelation,true,4,4,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,35.0,35.0_35.0,train,English,Is Clarence John Heath related to Harry Whitfield?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#ivy_grace_heath_1894> },hasRelation,true,2,7,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,17.0,35.0_17.0,train,English,Is there a relationship between Clarence John Heath and Ivy Grace Heath?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#george_whitfield_1865> },hasRelation,true,4,4,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,35.0,35.0_35.0,train,English,Is Clarence John Heath related to George Whitfield?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#iris_maud_gertrude_heath_1901> },hasRelation,true,2,7,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,17.0,35.0_17.0,train,English,Is there a relationship between Clarence John Heath and Iris Maud Gertrude Heath?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_whitfield_1792> },hasRelation,true,2,5,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,17.0,35.0_17.0,train,English,Is there a relationship between Clarence John Heath and James Whitfield?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#harriet_whitefield_1861> },hasRelation,true,1,4,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,8.0,35.0_8.0,train,English,Is there a relationship between Clarence John Heath and Harriet Whitefield?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#alice_whitfield_1859> },hasRelation,true,4,4,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,35.0,35.0_35.0,train,English,Is there a relationship between Clarence John Heath and Alice Whitfield?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_young_1836> },hasRelation,true,4,4,3,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,35.0,35.0_35.0,train,English,Is Clarence John Heath related to James Young?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#edward_young_1795> },hasRelation,true,2,5,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,17.0,35.0_17.0,train,English,Is Clarence John Heath related to Edward Young?
1hop-Thing_alice_whitfield_1859-james-isBrotherOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_young_1836> <http://www.example.com/genealogy.owl#isBrotherOf> <http://www.example.com/genealogy.owl#harriet_ann_young_1825> },isBrotherOf,true,1,2,10,1hop-Thing_alice_whitfield_1859-james-isBrotherOf,35.0,8.0,35.0_8.0,train,English,Is James Young the brother of Harriet Ann Young?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_alfred_heath_1885> },hasRelation,true,2,7,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,17.0,35.0_17.0,train,English,Is Clarence John Heath related to William Alfred Heath?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#robert_whitfield_1813> },hasRelation,true,4,4,3,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,35.0,35.0_35.0,train,English,Is Clarence John Heath related to Robert Whitfield?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#walter_whitfield_1863> },hasRelation,true,4,4,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,35.0,35.0_35.0,train,English,Is there a relationship between Clarence John Heath and Walter Whitfield?
1hop-Thing_alice_whitfield_1859-clarence-hasRelation-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_whitfield_1848> },hasRelation,true,4,4,10,1hop-Thing_alice_whitfield_1859-clarence-hasRelation,35.0,35.0,35.0_35.0,train,English,Is Clarence John Heath related to James Whitfield?
1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#florelle_nenuphar_heath_1880> },isSiblingOf,true,2,4,10,1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf,35.0,17.0,35.0_17.0,train,English,Are Clarence John Heath and Florelle Nenuphar Heath siblings?
1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#ivy_grace_heath_1894> },isSiblingOf,true,2,4,10,1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf,35.0,17.0,35.0_17.0,train,English,Are Clarence John Heath and Ivy Grace Heath siblings?
1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#william_alfred_heath_1885> },isSiblingOf,true,2,4,10,1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf,35.0,17.0,35.0_17.0,train,English,Are Clarence John Heath and William Alfred Heath siblings?
1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#lemuel_frederic_heath_1891> },isSiblingOf,true,2,4,10,1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf,35.0,17.0,35.0_17.0,train,English,Are Clarence John Heath and Lemuel Frederic Heath siblings?
1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#sydney_victor_heath_1899> },isSiblingOf,true,2,4,10,1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf,35.0,17.0,35.0_17.0,train,English,Are Clarence John Heath and Sydney Victor Heath siblings?
1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#iris_maud_gertrude_heath_1901> },isSiblingOf,true,2,4,10,1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf,35.0,17.0,35.0_17.0,train,English,Are Clarence John Heath and Iris Maud Gertrude Heath siblings?
1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#violet_heath_1887> },isSiblingOf,true,2,4,10,1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf,35.0,17.0,35.0_17.0,train,English,Are Clarence John Heath and Violet Heath siblings?
1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#clarence_john_heath_1896> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#daisy_harriet_heath_1889> },isSiblingOf,true,2,4,10,1hop-Thing_alice_whitfield_1859-clarence-isSiblingOf,35.0,17.0,35.0_17.0,train,English,Are Clarence John Heath and Daisy Harriet Heath siblings?
1hop-Thing_alice_whitfield_1859-walter-isBrotherOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#walter_whitfield_1863> <http://www.example.com/genealogy.owl#isBrotherOf> <http://www.example.com/genealogy.owl#harriet_whitefield_1861> },isBrotherOf,true,1,2,10,1hop-Thing_alice_whitfield_1859-walter-isBrotherOf,35.0,8.0,35.0_8.0,train,English,Is Walter Whitfield the brother of Harriet Whitefield?
1hop-Thing_alice_whitfield_1859-walter-isBrotherOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#walter_whitfield_1863> <http://www.example.com/genealogy.owl#isBrotherOf> <http://www.example.com/genealogy.owl#james_whitfield_1848> },isBrotherOf,true,1,2,10,1hop-Thing_alice_whitfield_1859-walter-isBrotherOf,35.0,8.0,35.0_8.0,train,English,Is Walter Whitfield the brother of James Whitfield?
1hop-Thing_alice_whitfield_1859-george-hasParent-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#george_whitfield_1865> <http://www.example.com/genealogy.owl#hasParent> <http://www.example.com/genealogy.owl#james_whitfield_1821> },hasParent,true,1,2,10,1hop-Thing_alice_whitfield_1859-george-hasParent,35.0,8.0,35.0_8.0,train,English,Does George Whitfield have James Whitfield as a parent?
1hop-Thing_alice_whitfield_1859-george-hasParent-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#george_whitfield_1865> <http://www.example.com/genealogy.owl#hasParent> <http://www.example.com/genealogy.owl#harriet_ann_young_1825> },hasParent,true,1,2,10,1hop-Thing_alice_whitfield_1859-george-hasParent,35.0,8.0,35.0_8.0,train,English,Does George Whitfield have Harriet Ann Young as a parent?
1hop-Thing_alice_whitfield_1859-violet-isBloodrelationOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#violet_heath_1887> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#ivy_grace_heath_1894> },isBloodrelationOf,true,2,5,10,1hop-Thing_alice_whitfield_1859-violet-isBloodrelationOf,35.0,17.0,35.0_17.0,train,English,Are Violet Heath and Ivy Grace Heath blood relatives?
1hop-Thing_alice_whitfield_1859-violet-isBloodrelationOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#violet_heath_1887> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#william_alfred_heath_1885> },isBloodrelationOf,true,2,5,10,1hop-Thing_alice_whitfield_1859-violet-isBloodrelationOf,35.0,17.0,35.0_17.0,train,English,Are Violet Heath and William Alfred Heath blood relatives?
1hop-Thing_alice_whitfield_1859-violet-isBloodrelationOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#violet_heath_1887> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#clarence_john_heath_1896> },isBloodrelationOf,true,2,5,10,1hop-Thing_alice_whitfield_1859-violet-isBloodrelationOf,35.0,17.0,35.0_17.0,train,English,Are Violet Heath and Clarence John Heath blood relatives?
1hop-Thing_alice_whitfield_1859-violet-isBloodrelationOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#violet_heath_1887> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#lemuel_frederic_heath_1891> },isBloodrelationOf,true,2,5,10,1hop-Thing_alice_whitfield_1859-violet-isBloodrelationOf,35.0,17.0,35.0_17.0,train,English,Are Violet Heath and Lemuel Frederic Heath blood relatives?
1hop-Thing_alice_whitfield_1859-violet-isBloodrelationOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#violet_heath_1887> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#sydney_victor_heath_1899> },isBloodrelationOf,true,2,5,10,1hop-Thing_alice_whitfield_1859-violet-isBloodrelationOf,35.0,17.0,35.0_17.0,train,English,Are Violet Heath and Sydney Victor Heath blood relatives?
1hop-Thing_alice_whitfield_1859-violet-isBloodrelationOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#violet_heath_1887> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#iris_maud_gertrude_heath_1901> },isBloodrelationOf,true,2,5,10,1hop-Thing_alice_whitfield_1859-violet-isBloodrelationOf,35.0,17.0,35.0_17.0,train,English,Are Violet Heath and Iris Maud Gertrude Heath blood relatives?
1hop-Thing_alice_whitfield_1859-james-isBrotherOf-BIN,Thing_alice_whitfield_1859,43,63,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_whitfield_1848> <http://www.example.com/genealogy.owl#isBrotherOf> <http://www.example.com/genealogy.owl#harriet_whitefield_1861> },isBrotherOf,true,1,2,10,1hop-Thing_alice_whitfield_1859-james-isBrotherOf,35.0,8.0,35.0_8.0,train,English,Is James Whitfield the brother of Harriet Whitefield?
