Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Avg Min Explanation Size,Avg Max Explanation Size,Avg Explanation Count,Task ID temp,Bin_Size of ontology ABox,Bin_Avg Min Explanation Size,strata,split
1hop-Thing_david_brown--type-MC,Thing_david_brown,43,2,Membership,Multi Choice,SELECT ?class WHERE { <http://www.example.com/genealogy.owl#david_brown> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?class },type,"Ancestor, Person, DomainEntity, Man",2,7,9,1hop-Thing_david_brown--type,1.0,0.0,1.0_0.0,train
1hop-Thing_dereck_heath_1929-mark-hasRelation-BIN,Thing_dereck_heath_1929,43,3,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mark_anthony_heath_1960> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#nicholas_charles_heath_1964> },hasRelation,true,2,7,10,1hop-Thing_dereck_heath_1929-mark-hasRelation,3.0,0.0,3.0_0.0,train
1hop-Thing_dereck_heath_1929-mark-hasRelation-BIN,Thing_dereck_heath_1929,43,3,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mark_anthony_heath_1960> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#dereck_heath_1929> },hasRelation,true,2,4,10,1hop-Thing_dereck_heath_1929-mark-hasRelation,3.0,0.0,3.0_0.0,train
1hop-Thing_dereck_heath_1929-nicholas-isChildOf-BIN,Thing_dereck_heath_1929,43,3,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#nicholas_charles_heath_1964> <http://www.example.com/genealogy.owl#isChildOf> <http://www.example.com/genealogy.owl#dereck_heath_1929> },isChildOf,true,1,3,10,1hop-Thing_dereck_heath_1929-nicholas-isChildOf,3.0,,3.0_nan,train
1hop-Thing_dereck_heath_1929-nicholas-isChildOf-MC,Thing_dereck_heath_1929,43,3,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#nicholas_charles_heath_1964> <http://www.example.com/genealogy.owl#isChildOf> ?object },isChildOf,dereck_heath_1929,1,3,10,1hop-Thing_dereck_heath_1929-nicholas-isChildOf,3.0,,3.0_nan,train
1hop-Thing_dereck_heath_1929-mark-hasRelation-MC,Thing_dereck_heath_1929,43,3,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#mark_anthony_heath_1960> <http://www.example.com/genealogy.owl#hasRelation> ?object },hasRelation,"nicholas_charles_heath_1964, dereck_heath_1929",2,6,10,1hop-Thing_dereck_heath_1929-mark-hasRelation,3.0,0.0,3.0_0.0,train
1hop-Thing_dereck_heath_1929-mark-type-BIN,Thing_dereck_heath_1929,43,3,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mark_anthony_heath_1960> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Person> },type,true,2,6,10,1hop-Thing_dereck_heath_1929-mark-type,3.0,0.0,3.0_0.0,train
1hop-Thing_dereck_heath_1929-mark-type-BIN,Thing_dereck_heath_1929,43,3,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mark_anthony_heath_1960> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#DomainEntity> },type,true,2,7,10,1hop-Thing_dereck_heath_1929-mark-type,3.0,0.0,3.0_0.0,train
1hop-Thing_diana_pool-julie-isChildOf-BIN,Thing_diana_pool,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#julie_bright_1966> <http://www.example.com/genealogy.owl#isChildOf> <http://www.example.com/genealogy.owl#diana_pool> },isChildOf,true,2,3,10,1hop-Thing_diana_pool-julie-isChildOf,5.0,0.0,5.0_0.0,train
1hop-Thing_diana_pool-julie-isChildOf-MC,Thing_diana_pool,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#julie_bright_1966> <http://www.example.com/genealogy.owl#isChildOf> ?object },isChildOf,diana_pool,2,3,10,1hop-Thing_diana_pool-julie-isChildOf,5.0,0.0,5.0_0.0,train
1hop-Thing_diana_pool--type-MC,Thing_diana_pool,43,4,Membership,Multi Choice,SELECT ?class WHERE { <http://www.example.com/genealogy.owl#julie_bright_1966> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?class },type,"Person, DomainEntity",2,2,10,1hop-Thing_diana_pool--type,5.0,0.0,5.0_0.0,train
1hop-Thing_diana_pool--type-MC,Thing_diana_pool,43,4,Membership,Multi Choice,SELECT ?class WHERE { <http://www.example.com/genealogy.owl#m134> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?class },type,"Marriage, DomainEntity",2,4,6,1hop-Thing_diana_pool--type,5.0,0.0,5.0_0.0,train
1hop-Thing_dorothy_archer_1845-dorothy-hasAncestor-BIN,Thing_dorothy_archer_1845,43,7,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#dorothy_archer_1845> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#john_archer_1804> },hasAncestor,true,2,3,10,1hop-Thing_dorothy_archer_1845-dorothy-hasAncestor,11.0,0.0,11.0_0.0,train
1hop-Thing_dorothy_archer_1845-dorothy-hasAncestor-BIN,Thing_dorothy_archer_1845,43,7,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#dorothy_archer_1845> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#elizabeth_gray_1810> },hasAncestor,true,2,3,10,1hop-Thing_dorothy_archer_1845-dorothy-hasAncestor,11.0,0.0,11.0_0.0,train
1hop-Thing_dorothy_archer_1845-john-isFatherOf-BIN,Thing_dorothy_archer_1845,43,7,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#john_archer_1804> <http://www.example.com/genealogy.owl#isFatherOf> <http://www.example.com/genealogy.owl#dorothy_archer_1845> },isFatherOf,true,1,1,1,1hop-Thing_dorothy_archer_1845-john-isFatherOf,11.0,,11.0_nan,train
1hop-Thing_dorothy_archer_1845-dorothy-hasAncestor-MC,Thing_dorothy_archer_1845,43,7,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#dorothy_archer_1845> <http://www.example.com/genealogy.owl#hasAncestor> ?object },hasAncestor,"john_archer_1804, elizabeth_gray_1810",2,3,10,1hop-Thing_dorothy_archer_1845-dorothy-hasAncestor,11.0,0.0,11.0_0.0,train
1hop-Thing_eden_georgina_gardner_thompson_1810-john-hasRelation-BIN,Thing_eden_georgina_gardner_thompson_1810,43,6,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#john_lockey_1840> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#eden_georgina_gardner_thompson_1810> },hasRelation,true,2,4,10,1hop-Thing_eden_georgina_gardner_thompson_1810-john-hasRelation,9.0,0.0,9.0_0.0,train
1hop-Thing_eden_georgina_gardner_thompson_1810-catherine-isAncestorOf-BIN,Thing_eden_georgina_gardner_thompson_1810,43,6,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#catherine_thompson> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#john_lockey_1840> },isAncestorOf,true,2,4,10,1hop-Thing_eden_georgina_gardner_thompson_1810-catherine-isAncestorOf,9.0,0.0,9.0_0.0,train
1hop-Thing_eden_georgina_gardner_thompson_1810-john-hasRelation-BIN,Thing_eden_georgina_gardner_thompson_1810,43,6,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#john_lockey_1840> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#elizabeth_ann_lockey_1846> },hasRelation,true,2,4,10,1hop-Thing_eden_georgina_gardner_thompson_1810-john-hasRelation,9.0,0.0,9.0_0.0,train
1hop-Thing_eden_georgina_gardner_thompson_1810-catherine-isAncestorOf-BIN,Thing_eden_georgina_gardner_thompson_1810,43,6,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#catherine_thompson> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#elizabeth_ann_lockey_1846> },isAncestorOf,true,2,4,10,1hop-Thing_eden_georgina_gardner_thompson_1810-catherine-isAncestorOf,9.0,0.0,9.0_0.0,train
1hop-Thing_eden_georgina_gardner_thompson_1810-catherine-isAncestorOf-BIN,Thing_eden_georgina_gardner_thompson_1810,43,6,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#catherine_thompson> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#sarah_lockey_1848> },isAncestorOf,true,2,4,10,1hop-Thing_eden_georgina_gardner_thompson_1810-catherine-isAncestorOf,9.0,0.0,9.0_0.0,train
1hop-Thing_eden_georgina_gardner_thompson_1810-john-hasRelation-BIN,Thing_eden_georgina_gardner_thompson_1810,43,6,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#john_lockey_1840> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#sarah_lockey_1848> },hasRelation,true,2,4,10,1hop-Thing_eden_georgina_gardner_thompson_1810-john-hasRelation,9.0,0.0,9.0_0.0,train
1hop-Thing_eden_georgina_gardner_thompson_1810-catherine-isAncestorOf-BIN,Thing_eden_georgina_gardner_thompson_1810,43,6,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#catherine_thompson> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#ridman_lockey_1842> },isAncestorOf,true,2,4,10,1hop-Thing_eden_georgina_gardner_thompson_1810-catherine-isAncestorOf,9.0,0.0,9.0_0.0,train
1hop-Thing_eden_georgina_gardner_thompson_1810-john-hasRelation-BIN,Thing_eden_georgina_gardner_thompson_1810,43,6,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#john_lockey_1840> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#ridman_lockey_1842> },hasRelation,true,2,4,10,1hop-Thing_eden_georgina_gardner_thompson_1810-john-hasRelation,9.0,0.0,9.0_0.0,train
1hop-Thing_eden_georgina_gardner_thompson_1810-john-hasRelation-BIN,Thing_eden_georgina_gardner_thompson_1810,43,6,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#john_lockey_1840> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#catherine_thompson> },hasRelation,true,2,4,10,1hop-Thing_eden_georgina_gardner_thompson_1810-john-hasRelation,9.0,0.0,9.0_0.0,train
1hop-Thing_eden_georgina_gardner_thompson_1810-john-hasRelation-MC,Thing_eden_georgina_gardner_thompson_1810,43,6,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#john_lockey_1840> <http://www.example.com/genealogy.owl#hasRelation> ?object },hasRelation,"elizabeth_ann_lockey_1846, sarah_lockey_1848, ridman_lockey_1842, catherine_thompson, eden_georgina_gardner_thompson_1810",2,4,10,1hop-Thing_eden_georgina_gardner_thompson_1810-john-hasRelation,9.0,0.0,9.0_0.0,train
1hop-Thing_edmund_bright_1813-sarah-isSisterOf-BIN,Thing_edmund_bright_1813,43,12,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#sarah_bright_1817> <http://www.example.com/genealogy.owl#isSisterOf> <http://www.example.com/genealogy.owl#edmund_bright_1813> },isSisterOf,true,2,2,10,1hop-Thing_edmund_bright_1813-sarah-isSisterOf,21.0,0.0,21.0_0.0,train
1hop-Thing_edmund_bright_1813-sarah-isSisterOf-MC,Thing_edmund_bright_1813,43,12,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#sarah_bright_1817> <http://www.example.com/genealogy.owl#isSisterOf> ?object },isSisterOf,edmund_bright_1813,2,2,10,1hop-Thing_edmund_bright_1813-sarah-isSisterOf,21.0,0.0,21.0_0.0,train
1hop-Thing_edward_cotton_1850-vincent-hasRelation-BIN,Thing_edward_cotton_1850,43,12,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#vincent_cotton_1808> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_cotton_1842> },hasRelation,true,20,20,1,1hop-Thing_edward_cotton_1850-vincent-hasRelation,21.0,15.0,21.0_15.0,train
1hop-Thing_edward_cotton_1850-vincent-hasRelation-BIN,Thing_edward_cotton_1850,43,12,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#vincent_cotton_1808> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#frances_cotton_1834> },hasRelation,true,20,20,1,1hop-Thing_edward_cotton_1850-vincent-hasRelation,21.0,15.0,21.0_15.0,train
1hop-Thing_edward_cotton_1850-vincent-hasRelation-BIN,Thing_edward_cotton_1850,43,12,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#vincent_cotton_1808> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#susanna_cotton_1836> },hasRelation,true,20,20,1,1hop-Thing_edward_cotton_1850-vincent-hasRelation,21.0,15.0,21.0_15.0,train
1hop-Thing_edward_cotton_1850-vincent-hasRelation-BIN,Thing_edward_cotton_1850,43,12,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#vincent_cotton_1808> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#martha_cotton_1832> },hasRelation,true,20,20,1,1hop-Thing_edward_cotton_1850-vincent-hasRelation,21.0,15.0,21.0_15.0,train
1hop-Thing_edward_cotton_1850-vincent-hasRelation-BIN,Thing_edward_cotton_1850,43,12,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#vincent_cotton_1808> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#elizabeth_cotton_1838> },hasRelation,true,20,20,1,1hop-Thing_edward_cotton_1850-vincent-hasRelation,21.0,15.0,21.0_15.0,train
1hop-Thing_edward_cotton_1850-frances-isSisterOf-BIN,Thing_edward_cotton_1850,43,12,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#frances_cotton_1834> <http://www.example.com/genealogy.owl#isSisterOf> <http://www.example.com/genealogy.owl#edward_cotton_1850> },isSisterOf,true,2,2,10,1hop-Thing_edward_cotton_1850-frances-isSisterOf,21.0,0.0,21.0_0.0,train
1hop-Thing_edward_cotton_1850-frances-isSisterOf-MC,Thing_edward_cotton_1850,43,12,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#frances_cotton_1834> <http://www.example.com/genealogy.owl#isSisterOf> ?object },isSisterOf,edward_cotton_1850,2,2,10,1hop-Thing_edward_cotton_1850-frances-isSisterOf,21.0,0.0,21.0_0.0,train
1hop-Thing_edward_jessop_1802-edward-hasChild-BIN,Thing_edward_jessop_1802,43,10,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_jessop_1802> <http://www.example.com/genealogy.owl#hasChild> <http://www.example.com/genealogy.owl#ellen_jessop_1844> },hasChild,true,2,2,10,1hop-Thing_edward_jessop_1802-edward-hasChild,17.0,0.0,17.0_0.0,train
1hop-Thing_edward_jessop_1802-james-hasFather-BIN,Thing_edward_jessop_1802,43,10,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_jessop_1836> <http://www.example.com/genealogy.owl#hasFather> <http://www.example.com/genealogy.owl#edward_jessop_1802> },hasFather,true,2,2,10,1hop-Thing_edward_jessop_1802-james-hasFather,17.0,0.0,17.0_0.0,train
1hop-Thing_edward_jessop_1802-edward-hasChild-BIN,Thing_edward_jessop_1802,43,10,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_jessop_1802> <http://www.example.com/genealogy.owl#hasChild> <http://www.example.com/genealogy.owl#john_jessop_1834> },hasChild,true,2,2,10,1hop-Thing_edward_jessop_1802-edward-hasChild,17.0,0.0,17.0_0.0,train
1hop-Thing_edward_jessop_1802-edward-hasChild-BIN,Thing_edward_jessop_1802,43,10,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_jessop_1802> <http://www.example.com/genealogy.owl#hasChild> <http://www.example.com/genealogy.owl#emma_jessop_1839> },hasChild,true,2,2,10,1hop-Thing_edward_jessop_1802-edward-hasChild,17.0,0.0,17.0_0.0,train
1hop-Thing_edward_jessop_1802-emma-isChildOf-BIN,Thing_edward_jessop_1802,43,10,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#emma_jessop_1839> <http://www.example.com/genealogy.owl#isChildOf> <http://www.example.com/genealogy.owl#edward_jessop_1802> },isChildOf,true,2,2,10,1hop-Thing_edward_jessop_1802-emma-isChildOf,17.0,0.0,17.0_0.0,train
1hop-Thing_edward_jessop_1802-edward-hasChild-BIN,Thing_edward_jessop_1802,43,10,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_jessop_1802> <http://www.example.com/genealogy.owl#hasChild> <http://www.example.com/genealogy.owl#james_jessop_1836> },hasChild,true,2,2,10,1hop-Thing_edward_jessop_1802-edward-hasChild,17.0,0.0,17.0_0.0,train
1hop-Thing_edward_jessop_1802-edward-hasChild-BIN,Thing_edward_jessop_1802,43,10,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_jessop_1802> <http://www.example.com/genealogy.owl#hasChild> <http://www.example.com/genealogy.owl#mary_jessop_1840> },hasChild,true,2,2,10,1hop-Thing_edward_jessop_1802-edward-hasChild,17.0,0.0,17.0_0.0,train
1hop-Thing_edward_jessop_1802-james-hasFather-MC,Thing_edward_jessop_1802,43,10,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#james_jessop_1836> <http://www.example.com/genealogy.owl#hasFather> ?object },hasFather,edward_jessop_1802,2,2,10,1hop-Thing_edward_jessop_1802-james-hasFather,17.0,0.0,17.0_0.0,train
1hop-Thing_edward_jessop_1802-emma-isChildOf-MC,Thing_edward_jessop_1802,43,10,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#emma_jessop_1839> <http://www.example.com/genealogy.owl#isChildOf> ?object },isChildOf,edward_jessop_1802,2,2,10,1hop-Thing_edward_jessop_1802-emma-isChildOf,17.0,0.0,17.0_0.0,train
1hop-Thing_edward_jessop_1867-edward-hasParent-BIN,Thing_edward_jessop_1867,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_jessop_1867> <http://www.example.com/genealogy.owl#hasParent> <http://www.example.com/genealogy.owl#james_jessop_1836> },hasParent,true,1,3,10,1hop-Thing_edward_jessop_1867-edward-hasParent,5.0,,5.0_nan,train
1hop-Thing_edward_jessop_1867-edward-hasParent-BIN,Thing_edward_jessop_1867,43,4,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_jessop_1867> <http://www.example.com/genealogy.owl#hasParent> <http://www.example.com/genealogy.owl#martha_cotton_1832> },hasParent,true,1,3,10,1hop-Thing_edward_jessop_1867-edward-hasParent,5.0,,5.0_nan,train
1hop-Thing_edward_jessop_1867-edward-hasParent-MC,Thing_edward_jessop_1867,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#edward_jessop_1867> <http://www.example.com/genealogy.owl#hasParent> ?object },hasParent,"martha_cotton_1832, james_jessop_1836",1,3,10,1hop-Thing_edward_jessop_1867-edward-hasParent,5.0,,5.0_nan,train
1hop-Thing_edward_tubb_1827-sarah-isAncestorOf-BIN,Thing_edward_tubb_1827,43,5,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#sarah_chard_1787> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#edward_tubb_1827> },isAncestorOf,true,1,3,10,1hop-Thing_edward_tubb_1827-sarah-isAncestorOf,7.0,,7.0_nan,train
1hop-Thing_edward_tubb_1827-james-isBloodrelationOf-BIN,Thing_edward_tubb_1827,43,5,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_tubb_1809> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#william_tubb_1808> },isBloodrelationOf,true,2,5,10,1hop-Thing_edward_tubb_1827-james-isBloodrelationOf,7.0,0.0,7.0_0.0,train
1hop-Thing_edward_tubb_1827-james-isBloodrelationOf-BIN,Thing_edward_tubb_1827,43,5,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_tubb_1809> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#edward_tubb_1827> },isBloodrelationOf,true,2,3,10,1hop-Thing_edward_tubb_1827-james-isBloodrelationOf,7.0,0.0,7.0_0.0,train
